JPE_redd_id,date,survey_method,longitude,latitude,reach,reach_sub_unit,river_mile,redd_loc,pre_redd_substrate_size,redd_substrate_size,tail_substrate_size,fish_guarding,redd_measured,why_not_measured,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_length,redd_width,flow_meter,flow_fps,start_number_flow_meter,end_number_flow_meter,flow_meter_time,start_number_flow_meter_80,end_number_flow_meter_80,flow_meter_time_80,survey,run,species,age_index,age,date_measured,tailspill,fork
Redd_1091,2012-10-09,Snorkel,-122,40,R1,A,4,RC,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1091,2012-10-23,Snorkel,-122,40,R1,A,4,RC,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1092,2012-10-09,Snorkel,-122,40,R1,A,4,RL,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1092,2012-10-23,Snorkel,-122,40,R1,A,4,RL,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1093,2012-10-09,Snorkel,-122,40,R1,A,4,RR,0.1-1,1-2,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1093,2012-10-23,Snorkel,-122,40,R1,A,4,RR,0.1-1,1-2,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1094,2012-10-09,Snorkel,-122,40,R1,A,4,RL,0.1-1,0.1-1,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1094,2012-10-23,Snorkel,-122,40,R1,A,4,RL,0.1-1,0.1-1,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1095,2012-10-09,Snorkel,-122,40,R1,A,4,RC,0.1-1,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1095,2012-10-23,Snorkel,-122,40,R1,A,4,RC,0.1-1,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1096,2012-10-09,Snorkel,-122,40,R1,A,4,RL,1-2,1-2,0.1-1,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1096,2012-10-23,Snorkel,-122,40,R1,A,4,RL,1-2,1-2,0.1-1,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1097,2012-10-09,Snorkel,-122,40,R3,NA,3,RR,1-3,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1097,2012-10-22,Snorkel,-122,40,R3,NA,3,RR,1-3,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1098,2012-10-09,Snorkel,-122,40,R1,A,3,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1098,2012-10-23,Snorkel,-122,40,R1,A,3,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1099,2012-10-09,Snorkel,-122,40,R1,A,4,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1099,2012-10-23,Snorkel,-122,40,R1,A,4,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1100,2012-10-09,Snorkel,-122,40,R1,A,4,RR,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1100,2012-10-23,Snorkel,-122,40,R1,A,4,RR,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1101,2012-10-09,Snorkel,-122,40,R1,A,4,RC,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1101,2012-10-23,Snorkel,-122,40,R1,A,4,RC,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1102,2012-10-09,Snorkel,-122,40,R1,A,4,RC,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1102,2012-10-23,Snorkel,-122,40,R1,A,4,RC,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1103,2012-10-09,Snorkel,-122,40,R1,A,4,RC,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1103,2012-10-23,Snorkel,-122,40,R1,A,4,RC,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1104,2012-10-09,Snorkel,-122,40,R3,NA,4,RR,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1104,2012-10-22,Snorkel,-122,40,R3,NA,4,RR,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1105,2012-10-09,Snorkel,-122,40,R1,A,4,RL,2-4,2-4,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1105,2012-10-23,Snorkel,-122,40,R1,A,4,RL,2-4,2-4,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1106,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1106,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1107,2012-10-09,Snorkel,-122,40,R1,A,1,RR,2-4,>12,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1107,2012-10-23,Snorkel,-122,40,R1,A,1,RR,2-4,>12,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1108,2012-10-09,Snorkel,-122,40,R3,NA,0,RR,2-4,3-5,2-4,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1108,2012-10-22,Snorkel,-122,40,R3,NA,0,RR,2-4,3-5,2-4,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1109,2012-10-09,Snorkel,-122,40,R1,A,2,RC,1-3,1-2,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1109,2012-10-23,Snorkel,-122,40,R1,A,2,RC,1-3,1-2,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1110,2012-10-09,Snorkel,-122,40,R3,NA,2,RR,3-5,2-4,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1110,2012-10-22,Snorkel,-122,40,R3,NA,2,RR,3-5,2-4,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1111,2012-10-09,Snorkel,-122,40,R1,A,2,RR,>12,2-4,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1111,2012-10-23,Snorkel,-122,40,R1,A,2,RR,>12,2-4,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1112,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,3-5,2-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1112,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,3-5,2-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1113,2012-10-09,Snorkel,-122,40,R1,A,2,RR,3-4,2-4,3-4,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1113,2012-10-23,Snorkel,-122,40,R1,A,2,RR,3-4,2-4,3-4,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1114,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,3-5,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1114,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,3-5,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1115,2012-10-09,Snorkel,-122,40,R1,A,2,RC,1-2,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1115,2012-10-23,Snorkel,-122,40,R1,A,2,RC,1-2,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1116,2012-10-09,Snorkel,-122,40,R3,NA,1,RL,2-4,1-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1116,2012-10-22,Snorkel,-122,40,R3,NA,1,RL,2-4,1-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,4,NA,NA,NA
Redd_1452,2014-10-09,Snorkel,-122,40,R6,NA,9,RC,1-2,1-2,1-2,NO,TRUE,UNK,17,21,7,208,144,Flow Bomb,1,473900,475074,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_1456,2014-10-09,Snorkel,-122,40,R5,NA,10,RR,1-3,1-3,1-3,NO,TRUE,UNK,10,14,3,210,87,Flow Bomb,1,419975,421626,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_1451,2014-10-09,Snorkel,-122,40,R5,NA,12,RL,1-3,1-3,2-4,NO,TRUE,UNK,22,28,17,180,55,Flow Bomb,1,418300,419976,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_1453,2014-10-09,Snorkel,-122,40,R5,NA,12,RR,2-3,1-3,1-3,NO,FALSE,Sub-Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_1454,2014-10-09,Snorkel,-122,40,R5,NA,12,RL,1-3,2-4,1-3,NO,FALSE,Sub-Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_1455,2014-10-09,Snorkel,-122,40,R5,NA,11,RR,1-3,1-2,2-4,NO,FALSE,Sub-Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0389,2005-11-14,Snorkel,-122,40,R4,NA,16,RR,0.1-1,0.1-1,0.1-1,NO,TRUE,UNK,21,26,16,96,67,Flow Bomb,2,402000,403825,100,NA,NA,NA,5,spring,Chinook,1,2,NA,NA,NA
Redd_0342,2004-11-03,Snorkel,-122,40,R3,NA,2,RL,1-3,2-3,1-3,NO,TRUE,UNK,13,14,7,131,74,flow bomb,1,115000,116533,100,NA,NA,NA,11,spring,Chinook,1,2,NA,NA,NA
Redd_0765,2009-11-04,Snorkel,-122,40,R1,NA,3,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,3,NA,NA,NA
Redd_0766,2009-11-04,Snorkel,-122,40,R2,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0767,2009-11-04,Snorkel,-122,40,R2,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0768,2009-11-04,Snorkel,-122,40,R2,NA,2,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0769,2009-11-04,Snorkel,-122,40,R2,NA,2,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0770,2009-11-04,Snorkel,-122,40,R2,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,3,NA,NA,NA
Redd_0771,2009-11-04,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,3,NA,NA,NA
Redd_0772,2009-11-04,Snorkel,-122,40,R2,NA,1,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,3,NA,NA,NA
Redd_0773,2009-11-04,Snorkel,-122,40,R2,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,3,NA,NA,NA
Redd_0774,2009-11-04,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,3,NA,NA,NA
Redd_1492,2015-11-04,Snorkel,-122,40,R2,NA,1,RL,1-2,1-2,1-3,No,TRUE,NA,17,22,12,150,100,Flow Bomb,2,251000,253186,100,0,0,100,0,spring,Chinook,1,4,NA,NA,NA
Redd_1618,2019-11-05,Snorkel,-122,40,R3,NA,0,NA,1-2,3-4,2-3,NO,TRUE,NA,8,18,7,104,60,Flow Bomb,0,0,0,100,0,0,100,4,spring,Chinook,1,2,NA,NA,NA
Redd_1254,2012-11-06,Snorkel,-122,40,R4,NA,13,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,3,NA,NA,NA
Redd_1585,2018-11-06,Snorkel,-122,40,R2,NA,1,RR,0.1-1,0.1-1,1-2,NO,TRUE,NA,28,35,16,198,94,Flow Bomb,1,505000,506459,100,0,0,100,0,spring,Chinook,1,3,NA,NA,NA
Redd_1586,2018-11-06,Snorkel,-122,40,R2,NA,1,RR,0.1-1,1-2,1-3,NA,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1255,2012-11-09,Snorkel,-122,40,R6,NA,9,RR,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,3,NA,NA,NA
Redd_1256,2013-09-12,Snorkel,-122,40,R5,NA,11,RR,1-2,1-2,1-2,NO,TRUE,UNK,24,29,18,56,43,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1256,2013-10-09,Snorkel,-122,40,R5,NA,11,RR,1-2,1-2,1-2,NO,TRUE,UNK,24,29,18,56,43,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1256,2013-10-24,Snorkel,-122,40,R5,NA,11,RR,1-2,1-2,1-2,NO,TRUE,UNK,24,29,18,56,43,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_0343,2005-09-14,Snorkel,-122,40,R2,NA,1,RC,0.1-1,0.1-1,1-3,NO,TRUE,UNK,23,26,7,217,159,Marsh,2,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,1,NA,NA,NA
Redd_0113,2003-09-16,Snorkel,-122,40,R1,NA,4,UNK,NA,NA,NA,UNK,TRUE,UNK,13,17,7,123,52,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,1,0,NA,NA,NA
Redd_0114,2003-09-16,Snorkel,-122,40,R1,NA,4,UNK,NA,NA,NA,UNK,TRUE,UNK,12,17,10,58,29,NA,NA,NA,NA,NA,NA,NA,NA,7,spring,Chinook,1,0,NA,NA,NA
Redd_0115,2003-09-16,Snorkel,-122,40,R1,NA,4,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0116,2003-09-16,Snorkel,-122,40,R1,NA,4,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0117,2003-09-16,Snorkel,-122,40,R1,NA,4,UNK,NA,NA,NA,UNK,TRUE,UNK,13,20,12,91,44,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0118,2003-09-16,Snorkel,-122,40,R1,NA,3,UNK,NA,NA,NA,UNK,TRUE,UNK,14,19,7,78,52,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0645,2008-09-16,Snorkel,-122,40,R1,NA,4,RL,2-4,2-4,2-4,NO,TRUE,UNK,17,22,14,80,59,Flow Bomb,1,780000,781568,100,NA,NA,NA,3,spring,Chinook,1,3,NA,NA,NA
Redd_0645,2008-09-29,Snorkel,-122,40,R1,NA,4,RL,2-4,2-4,2-4,NO,TRUE,UNK,17,22,14,80,59,Flow Bomb,1,780000,781568,100,NA,NA,NA,3,spring,Chinook,2,3,NA,NA,NA
Redd_0645,2008-10-14,Snorkel,-122,40,R1,NA,4,RL,2-4,2-4,2-4,NO,TRUE,UNK,17,22,14,80,59,Flow Bomb,1,780000,781568,100,NA,NA,NA,3,spring,Chinook,3,3,NA,NA,NA
Redd_0119,2003-09-17,Snorkel,-122,40,R2,NA,1,UNK,NA,NA,NA,UNK,TRUE,UNK,13,23,14,101,47,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0120,2003-09-17,Snorkel,-122,40,R2,NA,1,UNK,NA,NA,NA,UNK,TRUE,UNK,19,28,14,86,56,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0121,2003-09-17,Snorkel,-122,40,R2,NA,1,UNK,NA,NA,NA,UNK,TRUE,UNK,27,31,18,88,55,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0122,2003-09-17,Snorkel,-122,40,R2,NA,0,UNK,NA,NA,NA,UNK,TRUE,UNK,15,21,9,88,77,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0123,2003-09-17,Snorkel,-122,40,R2,NA,0,UNK,NA,NA,NA,UNK,TRUE,UNK,9,17,5,41,69,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0124,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,16,18,12,45,23,UNK,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0125,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,9,13,6,50,57,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0126,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,14,16,6,204,57,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0127,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,12,15,7,70,30,Digital,3,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0128,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,12,18,11,77,28,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0129,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,11,16,10,67,30,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0130,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,TRUE,UNK,13,17,6,68,45,UNK,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0131,2003-09-17,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_1589,2019-09-17,Snorkel,-122,40,R1,NA,4,NA,1-2,1-2,1-2,NO,TRUE,NA,20,22,9,230,106,Flow Bomb,1,344000,345555,100,0,0,100,1,spring,Chinook,1,2,NA,NA,NA
Redd_1590,2019-09-17,Snorkel,-122,40,R1,NA,4,NA,2-3,1-2,2-3,NO,TRUE,NA,22,24,10,173,116,Flow Bomb,2,346000,348376,100,0,0,100,1,spring,Chinook,1,2,NA,NA,NA
Redd_1591,2019-09-17,Snorkel,-122,40,R1,NA,3,NA,3-4,2-3,1-2,NO,TRUE,NA,17,19,9,285,168,Flow Bomb,2,348000,349916,100,0,0,100,1,spring,Chinook,1,2,NA,NA,NA
Redd_0001,2001-09-18,Walking,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,spring,Chinook,1,0,NA,NA,NA
Redd_0034,2002-09-18,Snorkel,-122,40,R3,NA,0,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,spring,Chinook,0,NA,NA,NA,NA
Redd_0132,2003-09-18,Snorkel,-122,40,R4,NA,16,UNK,NA,NA,NA,UNK,TRUE,UNK,11,18,14,79,64,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0133,2003-09-18,Snorkel,-122,40,R4,NA,16,UNK,NA,NA,NA,UNK,TRUE,UNK,25,28,14,164,120,Digital,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0134,2003-09-18,Snorkel,-122,40,R4,NA,16,UNK,NA,NA,NA,UNK,TRUE,UNK,8,16,7,80,72,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0135,2003-09-18,Snorkel,-122,40,R4,NA,16,UNK,NA,NA,NA,UNK,TRUE,UNK,16,19,14,128,63,Digital,1,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0136,2003-09-18,Snorkel,-122,40,R4,NA,16,UNK,NA,NA,NA,UNK,TRUE,UNK,12,17,7,71,43,UNK,2,NA,NA,NA,NA,NA,NA,7,spring,Chinook,0,NA,NA,NA,NA
Redd_0390,2006-09-18,Snorkel,-122,40,R1,NA,5,RC,2-3,2-3,1-2,NO,TRUE,UNK,25,30,19,95,53,Flow Bomb,1,141000,142637,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0391,2006-09-18,Snorkel,-122,40,R1,NA,4,RC,1-3,2-4,1-3,NO,TRUE,UNK,13,20,10,203,58,Flow Bomb,3,143000,146097,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
